"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 25, 2016","6,995.20","6,983.80","7,050.00","6,927.00","175.23K","0.16%"
"Oct 24, 2016","6,983.80","6,949.60","7,050.00","6,949.90","219.80K","0.49%"
"Oct 21, 2016","6,949.60","6,823.20","6,960.00","6,823.20","306.34K","1.85%"
"Oct 20, 2016","6,823.20","6,917.30","6,975.00","6,800.00","359.61K","-1.36%"
"Oct 19, 2016","6,917.30","6,758.10","6,990.00","6,710.00","278.98K","2.36%"
"Oct 18, 2016","6,758.10","6,637.30","6,780.00","6,637.30","617.47K","1.82%"
"Oct 17, 2016","6,637.30","6,665.80","6,668.10","6,517.00","170.07K","-0.43%"
"Oct 14, 2016","6,665.80","6,577.00","6,749.90","6,545.00","134.83K","1.35%"
"Oct 13, 2016","6,577.00","6,509.50","6,589.90","6,450.00","326.07K","1.03%"
"Oct 12, 2016","6,510.00","6,483.60","6,510.00","6,450.00","195.05K","0.41%"
"Oct 11, 2016","6,483.60","6,400.40","6,492.00","6,401.00","159.56K","1.30%"
"Oct 07, 2016","6,400.40","6,368.80","6,495.00","6,375.10","202.28K","0.50%"
"Oct 06, 2016","6,368.80","6,399.90","6,438.00","6,352.10","506.61K","-0.49%"
"Oct 05, 2016","6,399.90","6,418.60","6,428.80","6,390.00","372.87K","-0.29%"
"Oct 04, 2016","6,418.60","6,454.70","6,454.70","6,390.10","726.54K","-0.56%"
"Oct 03, 2016","6,454.70","6,431.10","6,460.00","6,445.00","28.25K","0.37%"
"Sep 30, 2016","6,431.10","6,500.50","6,498.70","6,360.20","95.06K","-1.07%"
"Sep 29, 2016","6,500.50","6,465.70","6,540.00","6,356.00","202.86K","0.54%"
"Sep 28, 2016","6,465.70","6,442.80","6,499.90","6,390.00","45.83K","0.36%"
"Sep 27, 2016","6,442.80","6,433.60","6,449.90","6,375.10","203.32K","0.14%"
"Sep 26, 2016","6,433.60","6,412.90","6,447.00","6,360.00","45.84K","0.32%"
"Sep 23, 2016","6,412.90","6,452.80","6,452.80","6,361.80","140.34K","-0.62%"
"Sep 22, 2016","6,452.80","6,397.80","6,475.00","6,399.80","177.96K","0.86%"
"Sep 21, 2016","6,397.80","6,395.80","6,448.20","6,395.40","132.79K","0.03%"
"Sep 20, 2016","6,395.80","6,368.70","6,440.00","6,302.00","150.07K","0.43%"
"Sep 16, 2016","6,368.70","6,463.70","6,405.50","6,350.00","271.84K","-1.47%"
"Sep 15, 2016","6,463.70","6,376.70","6,495.00","6,375.00","150.60K","1.36%"
"Sep 14, 2016","6,376.70","6,400.90","6,400.00","6,360.00","685.15K","-0.38%"
"Sep 13, 2016","6,400.90","6,328.40","6,450.00","6,300.00","173.82K","1.15%"
"Sep 12, 2016","6,328.40","6,428.60","6,400.00","6,210.00","83.65K","-1.56%"
"Sep 09, 2016","6,428.60","6,415.90","6,490.00","6,415.00","42.09K","0.20%"
"Sep 08, 2016","6,415.90","6,462.90","6,470.00","6,403.10","111.92K","-0.73%"
"Sep 07, 2016","6,462.90","6,505.10","6,499.00","6,450.00","78.29K","-0.65%"
"Sep 06, 2016","6,505.10","6,446.70","6,550.00","6,427.10","292.27K","0.91%"
"Sep 05, 2016","6,446.70","6,439.40","6,490.00","6,400.00","29.86K","0.11%"
"Sep 02, 2016","6,439.40","6,400.00","6,448.00","6,400.00","170.31K","-0.10%"
"Sep 01, 2016","6,445.60","6,434.60","6,499.90","6,400.00","37.56K","0.17%"
"Aug 31, 2016","6,434.60","6,494.10","6,494.50","6,400.00","327.75K","-0.92%"
"Aug 30, 2016","6,494.10","6,509.10","6,510.10","6,490.00","63.13K","-0.23%"
"Aug 29, 2016","6,509.10","6,464.50","6,510.00","6,466.00","54.89K","0.69%"
"Aug 26, 2016","6,464.50","6,509.40","6,589.00","6,387.00","169.11K","-0.69%"
"Aug 25, 2016","6,509.40","6,532.30","6,540.00","6,456.00","97.15K","-0.35%"
"Aug 24, 2016","6,532.30","6,544.20","6,550.00","6,451.00","482.55K","-0.18%"
"Aug 23, 2016","6,544.20","6,549.20","6,550.00","6,500.00","483.59K","-0.08%"
"Aug 22, 2016","6,549.20","6,506.80","6,550.00","6,500.00","60.90K","0.65%"
"Aug 19, 2016","6,506.80","6,548.20","6,549.90","6,500.00","1.11M","-0.63%"
"Aug 18, 2016","6,548.20","6,544.70","6,550.00","6,500.00","101.09K","0.05%"
"Aug 17, 2016","6,544.70","6,654.40","6,684.00","6,500.00","935.56K","-1.65%"
"Aug 16, 2016","6,654.40","6,586.60","6,699.00","6,545.00","119.08K","1.03%"
"Aug 12, 2016","6,586.60","6,500.10","6,600.00","6,474.00","178.41K","1.33%"
"Aug 11, 2016","6,500.10","6,442.10","6,510.00","6,444.90","188.49K","0.90%"
"Aug 10, 2016","6,442.10","6,514.50","6,515.00","6,400.10","128.08K","-1.11%"
"Aug 09, 2016","6,514.50","6,519.90","6,515.00","6,425.10","205.03K","-0.08%"
"Aug 08, 2016","6,519.90","6,459.20","6,570.00","6,470.00","112.40K","0.94%"
"Aug 05, 2016","6,459.20","6,428.00","6,474.20","6,410.00","280.79K","0.49%"
"Aug 04, 2016","6,428.00","6,334.50","6,450.00","6,334.50","273.38K","1.48%"
"Aug 03, 2016","6,334.50","6,376.50","6,375.10","6,300.10","330.96K","-0.66%"
"Aug 02, 2016","6,376.50","6,480.00","6,500.10","6,260.00","710.45K","-1.34%"
"Aug 01, 2016","6,463.00","6,444.90","6,480.00","6,400.00","1.40M","0.28%"
"Jul 29, 2016","6,444.90","6,452.90","6,480.00","6,430.00","285.13K","-0.12%"
"Jul 28, 2016","6,452.90","6,492.80","6,498.00","6,433.00","234.60K","-0.61%"
"Jul 27, 2016","6,492.80","6,432.00","6,499.90","6,435.00","283.94K","0.95%"
"Jul 26, 2016","6,432.00","6,490.50","6,503.00","6,410.00","227.73K","-0.90%"
"Jul 25, 2016","6,490.50","6,595.10","6,601.00","6,406.10","219.68K","-1.59%"
"Jul 22, 2016","6,595.10","6,413.30","6,649.90","6,400.00","294.67K","2.83%"
"Jul 21, 2016","6,413.30","6,310.40","6,449.80","6,230.00","307.40K","1.63%"
"Jul 20, 2016","6,310.40","6,410.00","6,410.00","6,260.00","359.15K","-1.61%"
"Jul 19, 2016","6,413.80","6,181.40","6,437.90","6,180.00","310.86K","3.76%"
"Jul 18, 2016","6,181.40","6,094.10","6,198.90","6,050.00","159.24K","1.43%"
"Jul 15, 2016","6,094.10","6,065.00","6,100.00","6,050.00","295.51K","0.59%"
"Jul 14, 2016","6,058.60","6,032.80","6,069.90","6,000.00","1.07M","0.43%"
"Jul 13, 2016","6,032.80","6,025.90","6,048.00","5,994.00","245.25K","0.11%"
"Jul 12, 2016","6,025.90","5,997.20","6,039.10","5,970.00","695.03K","0.48%"
"Jul 11, 2016","5,997.20","5,985.00","6,014.00","5,965.00","189.16K","0.20%"
"Jul 08, 2016","5,985.00","5,969.40","6,000.00","5,950.00","194.89K","0.26%"
"Jul 07, 2016","5,969.40","6,002.90","6,010.00","5,960.00","96.74K","-0.56%"
"Jul 06, 2016","6,002.90","5,999.90","6,016.00","5,970.00","230.66K","0.05%"
"Jul 05, 2016","5,999.90","6,000.00","6,000.00","5,950.00","401.88K","0.00%"
"Jul 04, 2016","5,999.90","6,037.60","6,040.00","5,999.00","61.44K","-0.62%"
"Jul 01, 2016","6,037.60","5,996.30","6,054.00","5,999.80","576.24K","0.69%"
"Jun 30, 2016","5,996.30","6,062.80","6,048.20","5,900.00","524.59K","-1.10%"
"Jun 29, 2016","6,062.80","5,988.50","6,098.90","5,910.00","122.34K","1.24%"
"Jun 28, 2016","5,988.50","6,100.00","6,120.10","5,955.00","177.70K","-1.83%"
"Jun 24, 2016","6,100.00","5,851.00","6,106.10","5,850.00","149.67K","0.15%"
"Jun 23, 2016","6,091.10","6,086.10","6,120.00","6,001.00","70.18K","0.08%"
"Jun 22, 2016","6,086.10","6,086.30","6,137.90","6,030.10","125.02K","-0.00%"
"Jun 21, 2016","6,086.30","5,983.80","6,100.00","5,900.00","160.88K","1.71%"
"Jun 20, 2016","5,983.80","5,906.97","6,031.50","5,920.00","74.71K","1.30%"
"Jun 17, 2016","5,906.97","5,845.42","6,008.68","5,827.93","1.69M","1.05%"
"Jun 16, 2016","5,845.42","5,861.64","5,910.98","5,764.33","110.14K","0.66%"
"Jun 15, 2016","5,807.31","5,779.57","5,850.40","5,780.15","80.78K","0.48%"
"Jun 14, 2016","5,779.57","5,818.35","5,818.16","5,736.58","172.73K","-0.67%"
"Jun 13, 2016","5,818.35","5,862.42","5,910.88","5,774.19","58.36K","-0.75%"
"Jun 10, 2016","5,862.42","5,886.65","5,886.55","5,852.36","311.80K","-0.41%"
"Jun 09, 2016","5,886.65","5,878.25","5,925.63","5,862.13","199.56K","0.14%"
"Jun 08, 2016","5,878.25","6,028.02","5,969.60","5,871.99","341.64K","-2.48%"
"Jun 07, 2016","6,028.02","5,786.51","6,056.55","5,715.57","1.07M","4.17%"
"Jun 06, 2016","5,786.51","5,836.82","5,862.13","5,737.16","172.74K","-0.86%"
"Jun 03, 2016","5,836.82","5,797.35","5,862.13","5,764.42","72.24K","0.68%"
"Jun 02, 2016","5,797.35","5,792.56","5,862.13","5,765.40","48.55K","0.08%"
"Jun 01, 2016","5,792.56","5,772.05","5,862.13","5,716.65","139.40K","0.36%"
"May 31, 2016","5,772.05","5,904.82","5,862.32","5,727.30","1.04M","-2.25%"
"May 30, 2016","5,904.82","5,957.58","5,950.06","5,901.11","57.10K","-0.89%"
"May 27, 2016","5,957.58","5,937.36","5,959.83","5,779.08","177.95K","0.34%"
"May 26, 2016","5,937.36","5,782.01","5,958.75","5,782.01","53.04K","2.69%"
"May 25, 2016","5,782.01","5,754.85","5,785.72","5,744.88","159.05K","0.47%"
"May 24, 2016","5,754.85","5,695.15","5,779.96","5,695.06","1.12M","1.05%"
"May 23, 2016","5,695.15","5,712.06","5,759.54","5,622.76","29.94K","-0.30%"
"May 20, 2016","5,712.06","5,737.95","5,802.53","5,685.28","227.17K","-0.45%"
"May 19, 2016","5,737.95","5,818.84","5,759.54","5,689.10","185.63K","-1.39%"
"May 18, 2016","5,818.84","5,720.16","5,910.98","5,632.53","255.86K","1.73%"
"May 17, 2016","5,720.16","5,715.96","5,735.11","5,715.57","87.18K","0.07%"
"May 16, 2016","5,715.96","5,708.05","5,803.21","5,666.72","118.01K","0.14%"
"May 13, 2016","5,708.05","5,774.39","5,774.39","5,666.72","41.45K","-1.15%"
"May 12, 2016","5,774.39","5,748.99","5,783.96","5,715.57","459.71K","0.44%"
"May 11, 2016","5,748.99","5,724.46","5,764.42","5,715.57","75.97K","0.43%"
"May 10, 2016","5,724.46","5,736.77","5,735.11","5,655.58","102.15K","-0.21%"
"May 09, 2016","5,736.77","5,679.23","5,749.77","5,617.87","138.22K","1.01%"
"May 06, 2016","5,679.23","5,714.79","5,720.46","5,667.80","437.84K","-0.62%"
"May 05, 2016","5,714.79","5,697.69","5,753.68","5,681.38","663.10K","0.30%"
"May 04, 2016","5,697.69","5,702.68","5,728.27","5,671.80","332.41K","-0.09%"
"May 03, 2016","5,702.68","5,606.34","5,813.27","5,666.72","732.24K","1.72%"
"May 02, 2016","5,606.34","5,631.06","5,667.70","5,578.79","131.55K","-0.44%"
"Apr 29, 2016","5,631.06","5,722.61","5,715.57","5,622.76","388.66K","-1.60%"
"Apr 28, 2016","5,722.61","5,755.44","5,764.52","5,689.19","67.06K","-0.57%"
"Apr 27, 2016","5,755.44","5,780.45","5,783.96","5,681.48","23.51K","-0.43%"
"Apr 26, 2016","5,780.45","5,763.45","5,813.27","5,754.65","50.74K","0.29%"
"Apr 25, 2016","5,763.45","5,795.79","5,823.05","5,763.35","47.18K","-0.56%"
"Apr 22, 2016","5,795.79","5,822.36","5,822.07","5,744.30","21.23K","-0.46%"
"Apr 21, 2016","5,822.36","5,736.29","5,842.59","5,759.54","122.70K","1.50%"
"Apr 20, 2016","5,736.29","5,704.24","5,764.33","5,666.72","150.53K","0.56%"
"Apr 19, 2016","5,704.24","5,783.48","5,803.51","5,668.77","57.63K","-1.37%"
"Apr 18, 2016","5,783.48","5,706.19","5,808.39","5,764.33","437.21K","1.35%"
"Apr 15, 2016","5,706.19","5,793.73","5,764.42","5,697.79","70.76K","-1.51%"
"Apr 14, 2016","5,793.73","5,776.64","5,841.51","5,735.11","90.74K","0.30%"
"Apr 13, 2016","5,776.64","5,812.10","5,852.36","5,720.46","97.44K","-0.61%"
"Apr 12, 2016","5,812.10","5,702.87","5,841.61","5,700.92","30.24K","1.92%"
"Apr 11, 2016","5,702.87","5,795.59","5,823.05","5,676.49","99.67K","-1.60%"
"Apr 08, 2016","5,795.59","5,921.82","5,921.72","5,765.40","181.61K","-2.13%"
"Apr 07, 2016","5,921.82","6,093.68","6,093.68","5,862.13","63.70K","-0.36%"
"Apr 06, 2016","5,943.51","5,943.90","5,959.83","5,915.86","55.81K","-0.01%"
"Apr 05, 2016","5,943.90","5,846.20","5,950.06","5,862.13","174.13K","1.67%"
"Apr 04, 2016","5,846.20","5,806.73","5,862.13","5,784.45","121.85K","0.68%"
"Apr 01, 2016","5,806.73","5,778.40","5,813.27","5,722.22","131.53K","0.49%"
"Mar 31, 2016","5,778.40","5,827.73","5,842.59","5,715.57","308.31K","-0.85%"
"Mar 30, 2016","5,827.73","5,808.00","5,842.59","5,808.00","384.54K","0.34%"
"Mar 29, 2016","5,808.00","5,717.92","5,813.18","5,715.57","50.88K","1.58%"
"Mar 28, 2016","5,717.92","5,811.22","5,851.38","5,671.61","44.08K","-1.61%"
"Mar 24, 2016","5,811.22","5,823.05","5,823.05","5,764.42","81.56K","0.08%"
"Mar 23, 2016","5,806.73","5,716.74","5,813.27","5,661.84","94.74K","1.57%"
"Mar 22, 2016","5,716.74","5,771.85","5,857.24","5,666.72","114.16K","-0.95%"
"Mar 21, 2016","5,771.85","5,503.27","5,860.17","5,503.27","209.33K","4.88%"
"Mar 18, 2016","5,503.27","5,379.57","5,637.41","5,402.93","565.87K","2.30%"
"Mar 17, 2016","5,379.57","5,577.32","5,573.90","5,295.45","586.44K","-3.55%"
"Mar 16, 2016","5,577.32","5,616.31","5,710.69","5,569.02","73.14K","-0.69%"
"Mar 15, 2016","5,616.31","5,598.53","5,666.72","5,608.00","96.37K","0.32%"
"Mar 14, 2016","5,598.53","5,686.46","5,764.33","5,569.12","337.46K","-1.55%"
"Mar 11, 2016","5,686.46","5,655.68","5,774.19","5,655.00","91.17K","0.54%"
"Mar 10, 2016","5,655.68","5,739.31","5,861.93","5,569.02","300.54K","-1.46%"
"Mar 09, 2016","5,739.31","5,755.53","5,813.18","5,715.67","63.03K","-0.28%"
"Mar 08, 2016","5,755.53","5,837.90","5,764.42","5,676.59","76.42K","-1.41%"
"Mar 07, 2016","5,837.90","5,861.73","5,861.73","5,832.81","234.36K","-0.41%"
"Mar 04, 2016","5,861.73","5,869.94","5,910.98","5,764.72","52.07K","-0.14%"
"Mar 03, 2016","5,869.94","5,852.65","5,886.85","5,832.81","222.15K","0.30%"
"Mar 02, 2016","5,852.65","5,805.36","5,861.05","5,805.36","63.19K","0.81%"
"Mar 01, 2016","5,805.36","5,790.12","5,837.70","5,798.62","149.02K","0.26%"
"Feb 29, 2016","5,790.12","5,683.62","5,813.27","5,683.33","463.12K","1.87%"
"Feb 26, 2016","5,683.62","5,705.12","5,711.66","5,666.72","282.09K","-0.38%"
"Feb 25, 2016","5,705.12","5,744.00","5,788.85","5,686.26","213.66K","-0.68%"
"Feb 24, 2016","5,744.00","5,867.01","5,871.90","5,704.53","604.70K","-2.10%"
"Feb 23, 2016","5,867.01","6,000.47","5,998.91","5,863.98","400.13K","-2.22%"
"Feb 22, 2016","6,000.47","6,085.57","6,125.92","5,985.43","298.89K","-1.40%"
"Feb 19, 2016","6,085.57","6,237.89","6,161.09","6,057.53","294.43K","-2.44%"
"Feb 18, 2016","6,237.89","6,376.92","6,376.04","6,094.66","421.55K","-2.18%"
"Feb 17, 2016","6,376.92","6,352.10","6,389.42","6,368.22","61.18K","0.39%"
"Feb 16, 2016","6,352.10","6,387.37","6,399.49","6,350.54","180.98K","-0.55%"
"Feb 15, 2016","6,387.37","6,360.11","6,413.17","6,359.43","28.79K","0.43%"
"Feb 12, 2016","6,360.11","6,255.67","6,389.72","6,301.78","27.55K","1.67%"
"Feb 11, 2016","6,255.67","6,363.92","6,350.64","6,250.78","204.41K","-1.70%"
"Feb 10, 2016","6,363.92","6,360.41","6,370.18","6,287.23","102.83K","0.07%"
"Feb 09, 2016","6,359.23","6,350.93","6,371.15","6,262.80","95.65K","0.13%"
"Feb 08, 2016","6,350.93","6,419.91","6,418.64","6,350.64","41.55K","-1.07%"
"Feb 05, 2016","6,419.91","6,554.44","6,494.06","6,360.41","37.06K","-2.05%"
"Feb 04, 2016","6,554.44","6,318.20","6,643.74","6,318.40","179.43K","3.74%"
"Feb 03, 2016","6,318.20","6,387.47","6,399.49","6,272.38","79.62K","-1.08%"
"Feb 02, 2016","6,387.47","6,586.78","6,546.04","6,301.98","142.92K","-3.03%"
"Feb 01, 2016","6,586.78","6,713.60","6,594.89","6,506.96","123.47K","-1.89%"
"Jan 29, 2016","6,713.60","6,371.45","6,839.15","6,370.18","376.30K","5.37%"
"Jan 28, 2016","6,371.45","6,272.08","6,643.74","6,316.44","180.26K","1.58%"
"Jan 27, 2016","6,272.08","6,347.02","6,326.21","6,204.18","61.42K","-1.18%"
"Jan 26, 2016","6,347.02","6,336.86","6,422.94","6,326.21","76.64K","0.16%"
"Jan 25, 2016","6,336.86","6,323.09","6,445.41","6,253.03","69.51K","0.22%"
"Jan 22, 2016","6,323.09","6,274.33","6,397.44","6,252.93","129.47K","0.78%"
"Jan 21, 2016","6,274.33","6,141.85","6,330.02","6,106.38","140.52K","2.16%"
"Jan 20, 2016","6,141.85","6,203.20","6,203.11","6,047.76","115.66K","-0.99%"
"Jan 19, 2016","6,203.20","6,155.23","6,300.81","6,155.23","156.00K","0.79%"
"Jan 18, 2016","6,154.45","6,053.91","6,246.98","6,067.30","137.50K","1.66%"
"Jan 15, 2016","6,053.91","6,345.75","6,345.75","5,961.68","400.91K","-2.99%"
"Jan 14, 2016","6,240.43","6,281.95","6,252.93","6,156.21","129.70K","-0.66%"
"Jan 13, 2016","6,281.95","6,289.57","6,370.18","6,253.91","187.84K","-0.12%"
"Jan 12, 2016","6,289.57","6,274.14","6,399.49","6,282.15","196.02K","0.25%"
"Jan 11, 2016","6,274.14","6,350.64","6,438.57","6,263.68","223.09K","-1.39%"
"Jan 08, 2016","6,362.26","6,313.12","6,389.72","6,311.56","108.65K","0.78%"
"Jan 07, 2016","6,313.12","6,325.43","6,389.72","6,252.93","187.74K","-0.19%"
"Jan 06, 2016","6,325.43","6,269.15","6,438.57","6,248.05","577.90K","0.90%"
"Jan 05, 2016","6,269.15","6,145.76","6,301.78","6,145.76","557.18K","2.01%"
"Jan 04, 2016","6,145.76","6,195.39","6,350.64","6,058.51","152.54K","-0.80%"
"Dec 30, 2015","6,195.39","6,140.58","6,204.08","6,140.58","148.51K","0.89%"
"Dec 29, 2015","6,140.58","6,205.74","6,233.39","6,081.96","133.05K","-1.05%"
"Dec 28, 2015","6,205.74","6,301.78","6,301.78","6,165.20","49.33K","-1.52%"
"Dec 24, 2015","6,301.78","6,380.24","6,335.98","6,299.83","15.03K","-1.23%"
"Dec 23, 2015","6,380.24","6,312.92","6,399.49","6,301.78","78.92K","1.07%"
"Dec 22, 2015","6,312.92","6,342.33","6,369.20","6,160.12","80.41K","-0.46%"
"Dec 21, 2015","6,342.33","6,294.65","6,379.95","6,266.71","70.43K","0.76%"
"Dec 18, 2015","6,294.65","6,340.38","6,482.53","6,111.27","694.19K","-0.72%"
"Dec 17, 2015","6,340.38","6,449.51","6,482.53","6,311.56","204.88K","-0.18%"
"Dec 16, 2015","6,351.81","6,244.24","6,435.64","6,301.78","1.48M","1.72%"
"Dec 15, 2015","6,244.24","6,067.79","6,344.77","6,125.92","83.78K","2.91%"
"Dec 14, 2015","6,067.79","5,938.04","6,145.27","5,930.61","267.24K","2.19%"
"Dec 11, 2015","5,938.04","6,008.97","6,013.56","5,921.72","279.24K","-1.18%"
"Dec 10, 2015","6,008.97","6,071.21","6,075.12","6,008.68","169.43K","-1.03%"
"Dec 09, 2015","6,071.21","6,108.43","6,155.23","6,008.68","347.97K","-0.61%"
"Dec 07, 2015","6,108.43","6,141.06","6,169.98","6,106.38","117.57K","-0.50%"
"Dec 04, 2015","6,139.21","6,154.55","6,340.87","6,116.15","116.48K","-0.25%"
"Dec 03, 2015","6,154.55","6,213.56","6,301.69","6,112.24","58.60K","-0.95%"
"Dec 02, 2015","6,213.56","6,277.95","6,251.86","6,096.61","196.96K","-1.03%"
"Dec 01, 2015","6,277.95","6,340.77","6,340.77","6,058.51","280.28K","1.13%"
"Nov 30, 2015","6,207.99","6,251.76","6,350.54","6,155.04","393.94K","-0.70%"
"Nov 27, 2015","6,251.76","6,306.18","6,350.64","6,228.51","82.48K","-0.86%"
"Nov 26, 2015","6,306.18","6,340.87","6,340.87","6,233.39","25.59K","-0.21%"
"Nov 25, 2015","6,319.18","6,351.61","6,399.49","6,252.93","36.91K","-0.51%"
"Nov 24, 2015","6,351.61","6,447.95","6,448.44","6,351.61","244.63K","-1.49%"
"Nov 23, 2015","6,447.95","6,431.63","6,477.65","6,389.72","37.71K","0.25%"
"Nov 20, 2015","6,431.63","6,454.59","6,526.50","6,399.49","54.65K","-0.36%"
"Nov 19, 2015","6,454.59","6,332.17","6,526.40","6,350.64","62.61K","1.93%"
"Nov 18, 2015","6,332.17","6,352.20","6,352.20","6,272.48","14.05K","-0.32%"
"Nov 17, 2015","6,352.20","6,295.44","6,448.34","6,306.67","189.91K","0.90%"
"Nov 16, 2015","6,295.44","6,340.67","6,340.87","6,272.48","180.60K","-0.71%"
"Nov 13, 2015","6,340.67","6,334.91","6,529.24","6,301.78","116.89K","0.09%"
"Nov 12, 2015","6,334.91","6,315.27","6,345.75","6,204.08","54.87K","0.31%"
"Nov 11, 2015","6,315.27","6,348.98","6,414.14","6,272.48","69.09K","-0.53%"
"Nov 10, 2015","6,348.98","6,374.96","6,374.09","6,204.08","68.61K","-0.41%"
"Nov 09, 2015","6,374.96","6,332.76","6,419.03","6,333.05","518.58K","0.67%"
"Nov 06, 2015","6,332.76","6,340.57","6,387.67","6,290.84","29.02K","-0.12%"
"Nov 05, 2015","6,340.57","6,326.41","6,389.72","6,292.02","161.53K","0.22%"
"Nov 04, 2015","6,326.41","6,253.42","6,389.72","6,263.68","137.14K","1.17%"
"Nov 03, 2015","6,253.42","6,207.70","6,277.26","6,104.43","442.27K","0.74%"
"Nov 02, 2015","6,207.70","6,250.20","6,272.48","6,106.38","137.73K","-0.68%"
"Oct 30, 2015","6,250.20","6,226.07","6,301.10","6,106.38","251.86K","0.39%"
"Oct 29, 2015","6,226.07","6,381.90","6,379.95","6,204.08","383.63K","-2.44%"
"Oct 28, 2015","6,381.90","6,427.33","6,448.34","6,362.46","38.72K","-0.71%"
"Oct 27, 2015","6,427.33","6,433.78","6,516.73","6,361.38","35.76K","-0.10%"
"Oct 26, 2015","6,433.78","6,439.06","6,458.11","6,399.49","105.86K","-0.08%"
"Oct 23, 2015","6,439.06","6,447.46","6,477.65","6,399.49","123.81K","-0.13%"
"Oct 22, 2015","6,447.46","6,469.15","6,643.74","6,424.99","181.69K","-0.34%"
"Oct 21, 2015","6,469.15","6,466.80","6,594.89","6,399.49","127.07K","0.04%"
"Oct 20, 2015","6,466.80","6,458.99","6,496.02","6,399.78","165.17K","0.12%"
